"t","SystemCodeNumber","occ_max","occ_min","avg_occ","cap","price","time","diff"
"2016-12-19T00:00:00.000000000","Shopping","978","338","669.0","1920","11.39375","1752072981056","1"
"2016-12-19T00:00:00.000000000","Others-CCCPS98","1690","1308","1473.4444444444443","3103","11.899380527804633","1752072981056","1"
"2016-12-19T00:00:00.000000000","Others-CCCPS8","896","341","656.8888888888889","1322","11.987560934610858","1752072981056","1"
"2016-12-19T00:00:00.000000000","Others-CCCPS202","944","409","716.2222222222222","2937","10.975447357469829","1752072981056","1"
"2016-12-19T00:00:00.000000000","Others-CCCPS105a","1461","602","1051.5","2009","12.093578894972623","1752072981056","1"
"2016-12-19T00:00:00.000000000","BHMMBMMBX01","567","259","394.6111111111111","687","12.297590166585799","1752072981056","1"
"2016-12-19T00:00:00.000000000","BHMBCCTHL01","403","146","322.94444444444446","387","13.337927074361183","1752072981056","1"
"2016-12-19T00:00:00.000000000","Broad Street","344","87","189.44444444444446","690","11.098228663446054","1752072981056","1"
"2016-12-20T00:00:00.000000000","BHMNCPHST01","892","291","726.1111111111111","1200","12.420370370370371","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","Others-CCCPS202","1332","472","1095.9444444444443","2937","11.492603942042145","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","BHMEURBRD01","443","134","364.1666666666667","470","13.099290780141844","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","Broad Street","634","187","525.9444444444445","690","13.048953301127215","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","BHMMBMMBX01","688","293","551.6111111111111","687","13.211709526120007","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","Others-CCCPS135a","3185","1333","2733.6111111111113","3883","12.815978481700862","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","BHMNCPNST01","303","147","236.66666666666666","485","11.951890034364261","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","Others-CCCPS119a","1277","1013","1208.1666666666667","2803","11.724105125460817","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","Others-CCCPS8","974","310","725.7777777777778","1322","12.195999327618088","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","Others-CCCPS105a","1648","603","1277.388888888889","2009","12.543332780266578","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","Others-CCCPS98","1844","1315","1663.4444444444443","3103","12.144304794643176","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","Shopping","1521","674","1284.6666666666667","1920","12.676388888888889","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","BHMBCCTHL01","402","138","333.1666666666667","387","13.443583118001722","18446744073709551614","1"
"2016-12-20T00:00:00.000000000","BHMBCCMKT01","309","11","177.72222222222223","577","11.232043134989409","18446744073709551614","1"
